"6 Digit County District Number","District Name","District 2024 Staff: Teacher Total Full Time Equiv Count","District 2024 Staff: Support Total Full Time Equiv Count","District 2024 Staff: School Admin Total Full Time Equiv Count","District 2024 Staff: Central Admin Total Full Time Equiv Count","District 2024 Staff: Educ Aide Total Full Time Equiv Count","District 2024 Staff: Teacher Total Base Salary Total","District 2024 Staff: Support Total Base Salary Total","District 2024 Staff: School Admin Total Base Salary Total","District 2024 Staff: Teacher Beginning Full Time Equiv Count","District 2024 Staff: Teacher 1-5 Years Full Time Equiv Count","District 2024 Staff: Teacher 6-10 Years Full Time Equiv Count","District 2024 Staff: Teacher 11-20 Years Full Time Equiv Count","District 2024 Staff: Teacher 21-30 Years Full Time Equiv Count","District 2024 Staff: Teacher > 30 Years Full Time Equiv Count","District 2024 Staff: Teacher Beginning Base Salary Total","District 2024 Staff: Teacher 1-5 Years Base Salary Total","District 2024 Staff: Teacher 6-10 Years Base Salary Total","District 2024 Staff: Teacher 11-20 Years Base Salary Total","District 2024 Staff: Teacher 21-30 Years Base Salary Total","District 2024 Staff: Teacher > 30 Years Base Salary Total","District 2024 Staff: Teacher No Degree Full Time Equiv Count","District 2024 Staff: Teacher BA Degree Full Time Equiv Count","District 2024 Staff: Teacher MS Degree Full Time Equiv Count","District 2024 Staff: Teacher PH Degree Full Time Equiv Count","District 2024 Staff: SSA Educational Aides Full Time Equiv Count","District 2024 Staff: Professional Total Full Time Equiv Count","District 2024 Staff: Counselor Total Part Time Equiv Count","District 2024 Staff: Counselor Total Full Time Equiv Count","District 2024 Staff: Librarian Total Part Time Equiv Count","District 2024 Staff: Librarian Total Full Time Equiv Count","District 2024 Staff: Auxiliary Total Full Time Equiv Count","District 2024 Staff: All Staff Total Full Time Equiv Count","District 2024 Staff: Contract Serv Total Full Time Equiv Count","District 2024 Staff: Teacher American Indian Full Time Equiv Count","District 2024 Staff: Teacher Pacific Islander Full Time Equiv Count","District 2024 Staff: Teacher Asian Full Time Equiv Count","District 2024 Staff: Teacher African American Full Time Equiv Count","District 2024 Staff: Teacher Hispanic Full Time Equiv Count","District 2024 Staff: Teacher White Full Time Equiv Count","District 2024 Staff: Teacher Two or more races Full Time Equiv Count","District 2024 Staff: Teacher Male Full Time Equiv Count","District 2024 Staff: Teacher Female Full Time Equiv Count","District 2024 Staff: Teacher Regular Program Full Time Equiv Count","District 2024 Staff: Teacher Career & Technical Prgms Full Time Equiv Count","District 2024 Staff: Teacher Bilingual Program Full Time Equiv Count","District 2024 Staff: Teacher Compensatory Program Full Time Equiv Count","District 2024 Staff: Teacher Gifted & Talented Program Full Time Equiv Count","District 2024 Staff: Teacher Special Education Full Time Equiv Count","District 2024 Staff: Teacher Other Full Time Equiv Count","District 2024 Staff: Teacher Turnover Numerator","District 2024 Staff: Teacher Turnover Denominator","District 2024 Staff: Teacher Turnover Ratio","District 2024 Staff: Teacher Tenure Average","District 2024 Staff: Teacher Experience Average","District 2024 Staff: Principal Experience Average","District 2024 Staff: Principal Tenure Average","District 2024 Staff: Assistant Principal Experience Average","District 2024 Staff: Assistant Principal Tenure Average","District 2024 Staff: Principal Experience Total","District 2024 Staff: Principal Tenure Total","District 2024 Staff: Assistant Principal Experience Total","District 2024 Staff: Assistant Principal Tenure Total","District 2024 Staff: All Staff Minority Full Time Equiv Count","District 2024 Staff: Teacher Experience Total","District 2024 Staff: Teacher Tenure Total","District 2024 Staff: Professional Total Full Time Equiv Percent","District 2024 Staff: Teacher Total Full Time Equiv Percent","District 2024 Staff: Support Total Full Time Equiv Percent","District 2024 Staff: School Admin Total Full Time Equiv Percent","District 2024 Staff: Central Admin Total Full Time Equiv Percent","District 2024 Staff: Educ Aide Total Full Time Equiv Percent","District 2024 Staff: Auxiliary Total Full Time Equiv Percent","District 2024 Staff: All Staff Minority Full Time Equiv Percent","District 2024 Staff: Teacher No Degree Full Time Equiv Percent","District 2024 Staff: Teacher BA Degree Full Time Equiv Percent","District 2024 Staff: Teacher MS Degree Full Time Equiv Percent","District 2024 Staff: Teacher PH Degree Full Time Equiv Percent","District 2024 Staff: Teacher Beginning Full Time Equiv Percent","District 2024 Staff: Teacher 1-5 Years Full Time Equiv Percent","District 2024 Staff: Teacher 6-10 Years Full Time Equiv Percent","District 2024 Staff: Teacher 11-20 Years Full Time Equiv Percent","District 2024 Staff: Teacher 21-30 Years Full Time Equiv Percent","District 2024 Staff: Teacher > 30 Years Full Time Equiv Percent","District 2024 Staff: Teacher Regular Program Full Time Equiv Percent","District 2024 Staff: Teacher Career & Technical Prgms Full Time Equiv Percent","District 2024 Staff: Teacher Bilingual Program Full Time Equiv Percent","District 2024 Staff: Teacher Compensatory Program Full Time Equiv Percent","District 2024 Staff: Teacher Gifted & Talented Program Full Time Equiv Percent","District 2024 Staff: Teacher Special Education Full Time Equiv Percent","District 2024 Staff: Teacher Other Full Time Equiv Percent","District 2024 Staff: Teacher African American Full Time Equiv Percent","District 2024 Staff: Teacher White Full Time Equiv Percent","District 2024 Staff: Teacher Hispanic Full Time Equiv Percent","District 2024 Staff: Teacher Pacific Islander Full Time Equiv Percent","District 2024 Staff: Teacher American Indian Full Time Equiv Percent","District 2024 Staff: Teacher Asian Full Time Equiv Percent","District 2024 Staff: Teacher Two or more races Full Time Equiv Percent","District 2024 Staff: Teacher Male Full Time Equiv Percent","District 2024 Staff: Teacher Female Full Time Equiv Percent","District 2024 Staff: Teacher Student Ratio","District 2024 Staff: Teacher Beginning Base Salary Average","District 2024 Staff: Teacher 1-5 Years Base Salary Average","District 2024 Staff: Teacher 6-10 Years Base Salary Average","District 2024 Staff: Teacher 11-20 Years Base Salary Average","District 2024 Staff: Teacher 21-30 Years Base Salary Average","District 2024 Staff: Teacher > 30 Years Base Salary Average","District 2024 Staff: Teacher Total Base Salary Average","District 2024 Staff: Support Total Base Salary Average","District 2024 Staff: School Admin Total Base Salary Average","District 2024 Staff: Central Admin Total Base Salary Average","District 2024 Staff: Teacher Incentive Allotment Master Head Count","District 2024 Staff: Teacher Incentive Allotment Exemplary Head Count","District 2024 Staff: Teacher Incentive Allotment Recognized Head Count","District 2024 Staff: Teacher Incentive Allotment Recognized Payout Average","District 2024 Staff: Teacher Incentive Allotment Exemplary Payout Average","District 2024 Staff: Teacher Incentive Allotment Master Payout Average"
"129902","FORNEY ISD",1154.5,277,73.4,27,243.8,70467034.9,21212481.5,6653912,233.2,402.3,172.8,216.2,119.3,10.7,13419941.4,22985293.8,10631757.8,14228911.2,8436548.8,764581.9,93.2,748.3,299.6,13.4,0,1531.9,0,44,0,11,518.8,2294.5,0,7.7,1,8,226.3,135.3,735.7,40.5,285.5,869,863.6,75.7,29.9,24.4,0,119.3,41.6,258.2,1064.3,24.3,3.2,7.6,3.7,3.2,4.5,3.2,84,74,234,167,931.7,9731.8,4097.6,66.8,50.3,12.1,3.2,1.2,10.6,22.6,40.6,8.1,64.8,25.9,1.2,20.2,34.8,15,18.7,10.3,0.9,74.8,6.6,2.6,2.1,0,10.3,3.6,19.6,63.7,11.7,0.1,0.7,0.7,3.5,24.7,75.3,14.7,57559,57134,61520,65810,70719,71424,61037,76590,90646,128047,9,30,27,3757,7437,13609
"129903","KAUFMAN ISD",290.2,48.7,18.2,7,93.2,17609746.6,3680174.5,1532640.2,14.5,61.2,67.2,76.3,58.6,12.2,798205.9,3421979.6,3812999.7,4694302.4,4013349.8,868909.1,0,222.2,65,2.9,0,364.1,1,12,0,1,91.6,548.8,0,0,0,0,7.8,34.1,247.3,1,73.5,216.6,194.5,18.9,6.3,29.9,0,23.1,17.5,42,280.7,15,6.9,13,4.3,4.3,5.5,3.9,30,30,72,51,127.9,3997.5,2121.8,66.3,52.9,8.9,3.3,1.3,17,16.7,23.3,0,76.6,22.4,1,5,21.1,23.2,26.3,20.2,4.2,67,6.5,2.2,10.3,0,7.9,6,2.7,85.2,11.8,0,0,0,0.3,25.3,74.7,15,54875,55910,56707,61484,68478,71170,60690,75544,84279,135059,,,3,4833,,
"129904","KEMP ISD",142.7,22.1,11,7.5,48.3,8480450.9,1599468,859293,20.2,47.9,24.8,33.7,9.2,7,1041813.5,2599322.5,1501213,2170004.3,669439.9,498657.7,11.7,98.4,32.6,0,0,183.3,2,6,1,0,72.2,303.8,0,0,0,0,3.4,10.4,127.9,1,33.1,109.6,96.4,16.6,7.2,1.7,0.4,15.2,5.3,34.7,139.3,24.9,3.7,9.6,2.8,2.4,2.3,2.3,14,12,14,14,34.7,1440,555,60.3,47,7.3,3.6,2.5,15.9,23.8,11.4,8.2,68.9,22.8,0,14.1,33.5,17.4,23.6,6.5,4.9,67.5,11.6,5,1.2,0.3,10.6,3.7,2.4,89.6,7.3,0,0,0,0.7,23.2,76.8,13.8,51691,54286,60567,64419,72636,71298,59421,72456,78113,110204,,,,,,
"129905","MABANK ISD",271.4,43.4,17.1,4.1,118.7,15263511.1,2877496.5,1328150.7,25,84.2,59.3,63.2,32.3,7.4,1158495.1,4263559,3271795.5,3798973.9,2250101.3,520586.1,17.6,190.2,62.7,1,0,336,0,9,3,2,106,560.7,0,1,0,0,7.6,18.5,243.5,1,47.8,223.6,195,22.9,0,18.6,0,24.8,10.2,63.7,256.2,24.9,5.8,10.1,4.5,3.7,2.8,2.7,27,22,31,30,60.1,3058.3,1756.2,59.9,48.4,7.7,3.1,0.7,21.2,18.9,10.7,6.5,70.1,23.1,0.4,9.2,31,21.8,23.3,11.9,2.7,71.9,8.4,0,6.8,0,9.1,3.8,2.8,89.7,6.8,0,0.4,0,0.4,17.6,82.4,15,46291,50609,55198,60140,69588,70417,56231,66338,77584,111912,,,1,4526,,
"129906","TERRELL ISD",311.7,82,18.6,12.1,76.2,20925788.4,6680333,1673282.1,15.9,109.8,72.8,67.5,37.5,8.2,983262,6928595.2,4863065.1,4731042.7,2799973.5,619849.9,0.8,206.4,102.6,1.8,0,424.4,0,13,1,0,125.4,625.9,0,0.9,0,2.1,64.8,48.2,188.4,7.4,77.8,233.9,261.5,14.8,4.3,0,0,29.3,1.8,99.3,311,31.9,3.9,10.1,4.1,3,4.8,1.8,37,27,53,20,291.4,3390.6,1309.2,67.8,49.8,13.1,3,1.9,12.2,20,46.6,0.3,66.2,32.9,0.6,5.1,35.2,23.4,21.7,12,2.6,83.9,4.7,1.4,0,0,9.4,0.6,20.8,60.4,15.5,0,0.3,0.7,2.4,25,75,16.8,61981,63127,66796,70074,74623,75361,67137,81470,90048,152839,,2,3,5955,11590,
"129910","SCURRY-ROSSER ISD",82,18.4,6,5,36.4,4462757.5,1107804,477807,14,13,18.5,17,17.5,2,732204.8,646389,936386.1,970610.8,1050150.5,127016.4,1.2,67.2,13.5,0,0,111.4,0,3,0,0,52.8,200.6,0,0,0,0,0,1,80,1,20,62,61.7,6.5,0.3,1.1,0,6.4,6,13.9,80.7,17.2,5.8,11.2,4,4,3.7,1.7,12,12,11,5,17.9,931.8,482.6,55.5,40.9,9.2,3,2.5,18.1,26.3,8.9,1.5,82,16.5,0,17.1,15.9,22.6,20.7,21.3,2.4,75.2,7.9,0.3,1.4,0,7.8,7.3,0,97.6,1.2,0,0,0,1.2,24.4,75.6,12.7,52300,49720,50506,57095,60132,63505,54420,60276,79635,108035,,,,,,
"130801","MEADOWLAND CHARTER DISTRICT",11.3,2.6,1.5,1,3.3,619123.4,143880,135604.5,1,1.4,5.7,2.6,0,0.7,10000,73805.4,343063.2,149126.1,0,43128.7,0,7.7,3.6,0,0,16.4,1,0,0,0,1,20.7,0,0,0,0,0,3.4,7.9,0,5.6,5.7,11.3,0,0,0,0,0,0,0.1,10.4,1,4.4,9.5,15,7,0,0,15,7,0,0,8,120.7,55.9,79,54.6,12.4,7.2,4.8,16.2,4.8,38.7,0,67.8,32.2,0,8.9,12,50.5,22.7,0,5.9,99.8,0.2,0,0,0,0,0,0,70.3,29.7,0,0,0,0,49.5,50.5,4.7,10000,54429,60171,58198,,64323,54836,56192,90403,75268,,,,,,
"130901","BOERNE ISD",620.9,126.7,37.9,12,117.7,36953893.1,9977682.8,3383511.7,21.3,105.3,141.3,213.9,122.1,17,1060476.6,5708206,7921321.1,12873313.1,8154068.7,1236507.6,10,423.3,181.6,6,0,797.5,0,23,0,11,280,1195.1,8.3,1,1,3,4.4,117.1,484.4,10,110.9,510,391.1,39.7,23.5,16.5,3,111.1,36.1,131.7,676.3,19.5,6.5,13.6,5.5,3.4,4.4,3.3,77,48,109,83,343.4,9305.1,4447.3,66.7,52,10.6,3.2,1,9.9,23.4,28.7,1.6,68.2,29.2,1,3.4,17,22.8,34.4,19.7,2.7,63,6.4,3.8,2.7,0.5,17.9,5.8,0.7,78,18.9,0.2,0.2,0.5,1.6,17.9,82.1,17.5,49676,54227,56063,60191,66757,72739,59514,78777,89353,140537,,,2,3558,,
"130902","COMFORT ISD",81.7,8.4,6.7,2.6,13.3,4772785.8,590377.6,541110.8,2,20.7,12,23.6,21.3,2,101000,1061438.7,639877.4,1393495.4,1440065.7,136908.7,0,54.7,25.9,1,0,99.4,0,3,0,1,24.8,137.4,0,0,0,0,0,14.5,67.2,0,30.9,50.7,59.2,7.1,0.5,3.4,0.6,6.7,4.2,20.4,84.5,24.2,5.7,14,4.5,3,2.5,2.3,9,6,10,9,39.9,1213.8,494.2,72.3,59.4,6.1,4.9,1.9,9.6,18.1,29.1,0,67,31.8,1.2,2.4,25.4,14.7,28.9,26.1,2.4,72.4,8.7,0.6,4.1,0.8,8.2,5.1,0,82.3,17.7,0,0,0,0,37.9,62.1,13.3,50500,51257,53321,58967,67579,68454,58454,70296,80877,86053,,,,,,
"131001","KENEDY COUNTY WIDE CSD",10.8,2.4,0.5,0.5,3,697616,153864,51000,0,0,1,2.9,4.9,2,0,0,52849.7,179799.4,331966.9,133000,0,6.8,3.9,0,0,14.2,0,1,1,0,8.2,25.4,0,1,0,0,0,5.9,3.9,0,2,8.8,9.8,0,0,0,0,1,0,0,11,0,12.3,24.5,17,17,0,0,17,17,0,0,14.6,264.6,132.8,55.8,42.4,9.5,2,2,11.8,32.4,57.6,0,63.6,36.4,0,0,0,9.1,27.3,45.5,18.2,90.9,0,0,0,0,9.1,0,0,36.4,54.5,0,9.1,0,0,18.2,81.8,12.1,,,54005,61248,67845,67954,64808,64081,102000,102000,,,,,,
"132902","JAYTON-GIRARD ISD",22,2,1,2,2,1345911.3,152639,89353,0,1,2,11,7,1,0,44832,108447,661800,466759.5,64072.8,0,13,9,0,0,27,0,1,0,0,13.4,42.4,0,0,0,0,0,2,20,0,8,14,18,1.9,0,1.5,0,0.7,0,2,22,9.1,8.2,19.7,3,3,0,0,3,3,0,0,5.5,433.4,180.4,63.6,51.8,4.7,2.4,4.7,4.7,31.7,13,0,59.1,40.9,0,0,4.5,9.1,50,31.8,4.5,81.6,8.5,0,6.8,0,3,0,0,90.9,9.1,0,0,0,0,36.4,63.6,8,,44832,54224,60164,66682,64092,61179,76320,89353,45559,,,,,,
"133901","CENTER POINT ISD",44.7,8.2,6,3,25.3,2608598.9,559518.8,432770.9,1,8,8,15,12.7,0,48408.5,406544,420909.6,912290.8,820446,0,0,31.9,11.8,1,0,62,1,2,0,0,26.8,114,0.2,0,0,0,1,6.7,37.1,0,6.8,37.9,30.9,6.2,0.4,3.1,0,4.3,0,9,44.8,20.1,4.5,14.4,4.7,4.7,3,3,14,14,9,9,28.4,934.6,292.1,54.3,39.2,7.2,5.2,2.6,22.2,23.5,24.9,0,71.3,26.5,2.2,2.2,17.9,17.9,33.6,28.4,0,69,13.8,0.8,6.9,0,9.5,0,2.2,82.9,14.9,0,0,0,0,15.2,84.8,11.9,49186,50813,52608,60733,64480,,58317,67843,72462,128409,1,,,,,23681
"133902","HUNT ISD",18.6,3.2,1.3,1,1.6,1186289.1,195916,131366.7,1,2.9,4.8,6.5,3,0.5,50000,162093.8,285191.3,434655.6,215916.4,38432,0,14.1,4.5,0,0,24,0,1,0,0,6.2,31.8,0,0,0,0,0,1,17.6,0,3.6,15,17.2,0,0,0,0,1.4,0,0,18.9,0.2,6.1,13.5,2,2,0,0,2,2,0,0,6.5,293,132.4,75.6,58.4,9.9,4.2,3,5,19.4,20.5,0,75.8,24.2,0,5.1,15.4,25.7,35.1,16,2.6,92.4,0,0,0,0,7.6,0,0,94.9,5.1,0,0,0,0,19.2,80.8,10.7,52236,56463,59591,66621,72494,80301,63796,62099,98350,121276,6,2,,,11651,21418
"133903","KERRVILLE ISD",321.5,52.8,26.6,10.5,93.3,18952014.8,3519960.5,2218963.5,17.9,74.2,61.5,100,54.9,13,975656.4,4075380,3420434.1,5969686.6,3611142.4,899715.3,1.7,229.9,86.9,3,0,411.4,1,13,1,1,161.9,666.5,0,1,0,0,4,47.8,266.8,2,70,251.5,233,13.9,12.5,7,0,41.7,13.4,53.9,313.5,17.2,6.7,12.6,7.3,7,4.7,3.4,58,56,61,44,195.6,4179.4,2222.4,61.7,48.2,7.9,4,1.6,14,24.3,29.4,0.5,71.5,27,0.9,5.6,23.1,19.1,31.1,17.1,4,72.5,4.3,3.9,2.2,0,13,4.2,1.2,83,14.9,0,0.3,0,0.6,21.8,78.2,14.6,54570,54898,55616,59672,65802,69208,58942,66711,83472,113532,23,24,13,6505,13524,24173
"133904","INGRAM ISD",98.6,13,7.9,3,18.7,5780987.8,869800.9,710650.2,0,21,15,31.6,25,6,0,1043594,825354.9,1862811.2,1631258.2,417969.4,0,67.6,30,1,0,122.5,0,3,0,0,51.2,192.4,1.7,0,0,0,0,19,79.6,0,25.6,73,75.3,7.2,1.5,1.5,1,12.1,0,13,96.6,13.5,4.7,15.1,9.3,5.3,4.3,2.3,37,21,13,7,43.6,1736.5,540.5,63.7,51.2,6.8,4.1,1.6,9.7,26.6,22.6,0,68.6,30.4,1,0,21.3,15.2,32,25.4,6.1,76.4,7.3,1.5,1.5,1,12.2,0,0,80.7,19.3,0,0,0,0,25.9,74.1,13.2,,49697,55023,59004,65247,69650,58647,66908,89632,138235,12,16,22,6548,13106,23591
"133905","DIVIDE ISD",2.8,0,0,0.1,2.2,149220.1,0,451.8,0,1.8,1,0,0,0,0,84157.2,65062.9,0,0,0,0,1.9,0.9,0,0,2.9,0,0,0,0,0.9,6,0,0,0,0,0,0,2.8,0,0,2.8,2.8,0,0,0,0,0,0,0,3,0,3.1,4.9,4,3,0,0,4,3,0,0,0.9,13.7,8.7,48,46.2,0,0.1,1.7,37.2,14.9,14.9,0,67.8,32.2,0,0,64.4,35.6,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,12.5,,46837,65482,,,,53476,,65482,10,,,,,,
"134901","JUNCTION ISD",52.2,5.5,3.2,1,20.6,2627663,343908.8,240229,5,16,8.5,16.8,5,1,198392,642336.2,434671,995077.2,300146.6,57040,0,45.2,7.1,0,0,62,0,3,0,0,30.8,113.3,0,0,0,0,0,6,46.2,0,12.6,39.7,37.8,3.7,0,4.2,0,5.8,0.8,15,53.8,27.9,4.8,10.1,2,2,0,0,6,6,0,0,20.8,656.5,312,54.7,46.1,4.9,2.8,0.9,18.1,27.2,18.4,0,86.5,13.5,0,9.6,30.6,16.2,32.1,9.6,1.9,72.4,7.1,0,8,0,11,1.5,0,88.5,11.5,0,0,0,0,24,76,11.2,39680,40147,51395,59266,60032,57040,50294,62046,75976,130115,,,,,,
"135001","GUTHRIE CSD",16.7,1.5,1.6,1,0.9,1091804.9,106111.3,130341.8,0,2.7,1.8,4.7,4.4,3.1,0,131095,106742.9,321385.7,306884.1,225697.2,0,13,3.7,0,0,20.8,1,0,0,0,6.4,28.1,0,0.9,0,0,0,0,15.8,0,4.6,12.2,13.7,1.9,0,0.1,0,1,0,5,17.1,29,7.1,19.1,6,1,0,0,6,1,0,0,1.8,340,126.4,74,59.5,5.2,5.7,3.6,3.2,22.8,6.4,0,77.8,22.2,0,0,16,11,27.9,26.4,18.7,81.9,11.5,0,0.7,0,5.9,0,0,94.7,0,0,5.3,0,0,27.3,72.7,5.6,,48936,58019,68930,69647,72218,65328,72150,81811,118000,,,,,,
"136901","BRACKETT ISD",51.5,6.3,3,3,25.9,2686345.6,393686,207692,11,10,4,10,13.5,3,466055.8,436058.9,193835.9,545445.8,854931.5,190017.6,3,42.5,6,0,0,63.8,1,2,0,0,32.8,122.5,0,0,0,0,1,18,32.5,0,13,38.5,42.4,3.3,0.5,0,0.2,4.6,0.6,17.5,55.4,31.5,7.6,14.7,3.5,1.5,1,1,7,3,1,1,76.8,1036.4,535.8,52.1,42,5.1,2.4,2.4,21.2,26.8,62.7,5.8,82.5,11.7,0,21.4,19.4,7.8,19.4,26.2,5.8,82.3,6.3,1,0,0.3,9,1.1,1.9,63.1,35,0,0,0,0,25.2,74.8,10.2,42367,43605,48459,54544,63326,63352,52162,62682,69231,98393,,,,,,
"137901","KINGSVILLE ISD",185.3,40.2,17,8.1,51.8,10618573.5,2736620.7,1308128,20.9,49.8,29,43,33.3,9.3,1177272.9,2629207.1,1560766.6,2499867.3,2152500.3,598959.3,12,131.2,40,2,1,250.5,0,8,0,1,138.7,441.1,0,1,0,0,9.4,134,38.8,2,61.6,123.7,147.7,12,0,4.5,1.3,19.3,0.5,48.2,197.7,24.4,7.8,11.9,7.2,4.3,4.3,4.1,43,26,43,41,356.7,2309.8,1514,56.8,42,9.1,3.9,1.8,11.7,31.5,80.9,6.5,70.8,21.6,1.1,11.3,26.9,15.6,23.2,18,5,79.7,6.5,0,2.4,0.7,10.4,0.3,5.1,21,72.3,0,0.5,0,1.1,33.3,66.7,14,56366,52759,53867,58137,64633,64553,57312,68154,76949,122686,,,,,,
"137902","RICARDO ISD",45.9,6,1.6,4,13.8,2953305.4,410699,118803.2,1,4.9,4,16.2,15.8,4,51055.1,259260.2,225217.9,1031845.3,1106127,279800,0,34.6,10.9,0.4,0,57.5,0,2,0,0,28.1,99.3,0,0,0,0,1,32,12.9,0,4.9,40.9,43,0,0,1,0,1.9,0,2,45.6,4.4,10.2,18.8,1.5,1.5,0,0,3,3,0,0,79.5,911.8,494.7,57.9,46.2,6,1.7,4,13.9,28.3,80.1,0,75.5,23.7,0.8,2.2,10.8,8.6,35.3,34.5,8.6,93.7,0,0,2.2,0,4.1,0,2.2,28,69.8,0,0,0,0,10.8,89.2,14.3,51602,52411,56906,63750,69880,70708,64391,68572,72313,98149,,,,,,
"137903","RIVIERA ISD",37.2,3.1,3,1,3.7,2089898.5,222723.4,246196,8.3,9.9,8,5,3,3,400858.8,525489.1,475970.2,290271.7,187532.6,209776.1,0,31.2,6,0,0,44.3,0,1,0,0,25.5,73.5,0,0,0,2,0,23.2,12,0,9.9,27.3,31.3,4.2,0,0,0,1.6,0,14.4,43.4,33.2,3.8,8.1,4.7,4.7,0,0,14,14,0,0,48.5,405,190,60.3,50.6,4.2,4.1,1.4,5.1,34.7,66,0,83.9,16.1,0,22.2,26.7,21.5,13.4,8.1,8.1,84.2,11.4,0,0,0,4.4,0,0,32.3,62.3,0,0,5.4,0,26.7,73.3,12.8,48496,53028,59492,58058,62511,69923,56216,71604,82065,121275,,,,,,
"137904","SANTA GERTRUDIS ISD",54.7,10.5,4,1.3,15,3333618.8,711264,320570,7.9,10,10,16.7,8,2,390262.2,511000.8,568403.9,1128978.2,574475.7,160498.1,2,33,19.7,0,0,70.4,0,2,0,0,22.2,107.6,0,0,0,0,0,37.7,17,0,13.7,40.9,38,7,0,2,0,3.9,3.8,7,54.1,12.9,4.6,12,7.5,2.5,7,2,15,5,7,2,75.6,706.8,270.9,65.4,50.8,9.8,3.7,1.2,13.9,20.6,70.3,3.7,60.4,36,0,14.5,18.3,18.3,30.6,14.6,3.7,69.5,12.8,0,3.7,0,7.2,6.9,0,31.1,68.9,0,0,0,0,25.1,74.9,14.8,49145,51104,56843,67544,71818,80241,60995,67739,80143,118376,,,,,,
"138902","KNOX CITY-O'BRIEN CISD",24.8,5.3,0.9,1.5,7.7,1303362.4,325423.7,56904.9,1.9,3.9,4.4,9.8,4.4,0.5,70050.1,180147,213798.5,545897.1,265701.4,27768.2,0,20.8,4,0,0,32.5,0,1,0,0,13.7,53.9,0,0,0,0,0,3.8,21,0,8.1,16.7,17.6,3.4,0,1.6,0,2.2,0,2.9,25.8,11.2,8.6,13.4,10,10,0,0,20,20,0,0,12.2,355.1,227.9,60.3,46.1,9.8,1.7,2.8,14.2,25.5,22.6,0,83.8,16.2,0,7.7,15.6,17.6,39.5,17.7,1.9,70.9,13.7,0,6.4,0,9,0,0,84.6,15.4,0,0,0,0,32.6,67.4,8.1,36593,46534,48984,55586,60395,59220,52472,61960,63730,99261,,,,,,
"138903","MUNDAY CISD",38.9,2,1.1,1,18.8,2200296.7,109765,95001.2,2,6,8,12,6.5,4.5,81214,244091.5,416384.1,713373.1,437369.5,307864.5,0,26,13,0,0,43,0,1,0,0,22,83.8,1,0,0,0,2,1,35.9,0,7.4,31.5,30.5,3.9,0,1.5,0,3,0,7.9,41.9,18.8,10.8,15.6,9.5,9.5,0,0,19,19,0,0,27,639.6,442.8,51.3,46.4,2.4,1.3,1.2,22.4,26.3,32.2,0,66.7,33.3,0,5.1,15.4,20.6,30.7,16.6,11.6,78.5,10.1,0,3.9,0,7.6,0,5.1,92.3,2.6,0,0,0,0,19.1,80.9,10.2,40609,40681,52049,59626,67754,68405,56534,54883,87956,119635,,,1,6597,,
"138904","BENJAMIN ISD",17,0,1.1,1,4.4,994942.8,0,73500,0,3.7,4.3,3.7,2.7,2.7,0,176356.7,214496.2,232402.1,188574.4,183113.4,0,15.1,1.9,0,0,19.1,0,0,0,0,5.1,28.6,0,0,0,0,0,0,16.1,0.9,6.4,10.5,14.3,2.1,0,0.5,0,0,0,5.9,16.7,35,6.1,17,5,1,3,1,5,1,3,1,1,290.7,104.3,66.6,59.3,0,3.8,3.5,15.5,17.9,3.5,0,88.8,11.2,0,0,21.6,25.4,21.6,15.8,15.7,84.5,12.3,0,3.2,0,0,0,0,94.8,0,0,0,0,5.2,37.9,62.1,6.1,,48140,49698,63444,70490,68754,58592,,66818,111250,,,,,,
"139905","CHISUM ISD",108.5,13,7.5,1.5,25,5914581,799624.9,580538.1,4,12,20.4,39.8,27.3,5,204136.3,469643.9,984602.1,2207476.3,1694106.8,354615.6,2,90.1,16.5,0,0,130.5,0,3,0,1,40.4,195.9,0,1.6,0,1,2,2,100.9,1,27.9,80.6,71.7,7.5,0.6,13,0,9.6,6.2,8,98,8.2,7.5,15.6,9.7,9.3,4,4,29,28,16,16,19.2,1794,862.5,66.6,55.4,6.6,3.8,0.8,12.8,20.6,9.8,1.8,83,15.2,0,3.7,11.1,18.8,36.7,25.1,4.6,66.1,6.9,0.6,12,0,8.9,5.7,1.8,93,1.8,0,1.5,0.9,0.9,25.7,74.3,11,51035,39131,48194,55433,62080,70926,54491,61671,77406,146257,,,,,,
"139909","PARIS ISD",296.3,70.6,20,9,75.7,15423891.6,4627821.9,1626346.9,22.5,78.4,49.4,68.3,62.7,15.1,876420.3,3339777.3,2374548.5,3898395.8,3941095,993654.7,1,232.6,62.7,0,0,395.8,0,11,1,4,110.8,582.4,1.5,4.7,0,1,36.4,12.7,235.6,5.9,54.3,242,190.2,19.1,13.2,31.7,18,17.3,6.8,61.6,305.4,20.2,8.1,12.9,8.8,7.6,10.1,7.5,70,61,101,75,149.6,4095.8,2571.8,68,50.9,12.1,3.4,1.5,13,19,25.7,0.3,78.5,21.2,0,7.6,26.5,16.7,23.1,21.2,5.1,64.2,6.4,4.5,10.7,6.1,5.9,2.3,12.3,79.5,4.3,0,1.6,0.3,2,18.3,81.7,13.1,39015,42614,48102,57045,62893,65971,52061,65594,81209,101180,,,1,7281,,
